repo_id,n_artifacts_removed,artifact_gap_mature,delta_artifact_gap_vs_full,repo_gap_unguarded,delta_repo_gap_unguarded_vs_full,repo_gap_restricted,delta_repo_gap_restricted_vs_full,abs_delta_artifact_gap,abs_delta_repo_gap_unguarded,abs_delta_repo_gap_restricted
cri-o/cri-o,2,0.2803738317757009,-0.0044558895865282055,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0044558895865282055,0.004728831092064435,0.011171171171171168
lobsters/lobsters,2,0.2803738317757009,-0.0044558895865282055,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0044558895865282055,0.004728831092064435,0.011171171171171168
code-yeongyu/oh-my-openagent,184,0.2884012539184953,0.003571532556266188,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.003571532556266188,0.0002462932860450226,0.002342342342342346
prefecthq/prefect,41,0.28802588996763756,0.003196168605408445,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.003196168605408445,0.0002462932860450226,0.002342342342342346
Significant-Gravitas/AutoGPT,20,0.2875,0.002670278637770862,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.002670278637770862,0.0002462932860450226,0.002342342342342346
langgenius/dify,10,0.2870662460567823,0.0022365246945532102,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0022365246945532102,0.0002462932860450226,0.002342342342342346
open-policy-agent/gatekeeper,1,0.2826086956521739,-0.0022210257100552244,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.004728831092064435,0.011171171171171168
cypress-io/cypress,117,0.2826086956521739,-0.0022210257100552244,0.04975124378109453,0.0002462932860450226,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.0002462932860450226,0.011171171171171168
crossbario/autobahn-python,2,0.2826086956521739,-0.0022210257100552244,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.004728831092064435,0.011171171171171168
invoke-ai/InvokeAI,1,0.2826086956521739,-0.0022210257100552244,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.004728831092064435,0.011171171171171168
labstack/echo,1,0.2826086956521739,-0.0022210257100552244,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.004728831092064435,0.011171171171171168
excalidraw/excalidraw,1,0.2826086956521739,-0.0022210257100552244,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.004728831092064435,0.011171171171171168
pandas-dev/pandas,1,0.2826086956521739,-0.0022210257100552244,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.004728831092064435,0.011171171171171168
ray-project/ray,9,0.2826086956521739,-0.0022210257100552244,0.04975124378109453,0.0002462932860450226,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.0002462932860450226,0.011171171171171168
avelino/awesome-go,1,0.2826086956521739,-0.0022210257100552244,0.04477611940298507,-0.004728831092064435,0.16216216216216217,-0.011171171171171168,0.0022210257100552244,0.004728831092064435,0.011171171171171168
infiniflow/ragflow,25,0.2866043613707165,0.0017746400084873715,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0017746400084873715,0.0002462932860450226,0.002342342342342346
grafana/grafana,9,0.2866043613707165,0.0017746400084873715,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0017746400084873715,0.0002462932860450226,0.002342342342342346
cockroachdb/cockroach,12,0.2866043613707165,0.0017746400084873715,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0017746400084873715,0.0002462932860450226,0.002342342342342346
home-assistant/core,2,0.2866043613707165,0.0017746400084873715,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0017746400084873715,0.0002462932860450226,0.002342342342342346
thedotmack/claude-mem,113,0.2866043613707165,0.0017746400084873715,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0017746400084873715,0.0002462932860450226,0.002342342342342346
pbakaus/impeccable,30,0.2866043613707165,0.0017746400084873715,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0017746400084873715,0.0002462932860450226,0.002342342342342346
langchain-ai/langchain,2,0.2866043613707165,0.0017746400084873715,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0017746400084873715,0.0002462932860450226,0.002342342342342346
browser-use/browser-use,8,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
vitessio/vitess,3,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
kubernetes/kops,2,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
pingcap/tidb,3,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
prisma/prisma,2,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
block/goose,16,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
biomejs/biome,2,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
ansible/ansible,2,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
nvm-sh/nvm,2,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
microsoft/vscode,26,0.2834890965732087,-0.001340624789020417,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.001340624789020417,0.0002462932860450226,0.002342342342342346
luongnv89/claude-howto,43,0.28391167192429023,-0.0009180494379388837,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0009180494379388837,0.0002462932860450226,0.002342342342342346
ggml-org/llama.cpp,4,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
grafana/loki,2,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
huggingface/transformers,2,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
github/spec-kit,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
helm/helm,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
All-Hands-AI/OpenHands,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
cline/cline,57,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
earendil-works/pi,19,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
continuedev/continue,4,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
containers/podman,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
Fission-AI/OpenSpec,3,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
apache/airflow,18,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
open-policy-agent/opa,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
outline/outline,2,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
firecrawl/firecrawl,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
scikit-learn/scikit-learn,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
veggiemonk/awesome-docker,2,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
spree/spree,15,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
scalacenter/scalafix,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
remix-run/react-router,2,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
wandb/wandb,5,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
storybookjs/storybook,2,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
homebrew/brew,4,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
modelcontextprotocol/servers,4,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
jaegertracing/jaeger,2,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
ggerganov/llama.cpp,4,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
rails/rails,1,0.2857142857142857,0.0008845643520565827,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0008845643520565827,0.0002462932860450226,0.002342342342342346
n8n-io/n8n,32,0.28434504792332266,-0.00048467343890645775,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.00048467343890645775,0.0002462932860450226,0.002342342342342346
mlflow/mlflow,8,0.284375,-0.00045472136222912685,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.00045472136222912685,0.0002462932860450226,0.002342342342342346
swc-project/swc,43,0.2852664576802508,0.0004367363180216577,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0004367363180216577,0.0002462932860450226,0.002342342342342346
payloadcms/payload,118,0.2852664576802508,0.0004367363180216577,0.04975124378109453,0.0002462932860450226,0.17567567567567569,0.002342342342342346,0.0004367363180216577,0.0002462932860450226,0.002342342342342346
e2b-dev/E2B,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
elastic/elasticsearch,5,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
docker/compose,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
detekt/detekt,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
directus/directus,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
date-fns/date-fns,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
daytonaio/daytona,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
dart-lang/sdk,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
danny-avila/LibreChat,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
cheat/cheat,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
caddyserver/caddy,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
bytedance/deer-flow,29,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
cli/cli,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
colbymchenry/codegraph,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
crewAIInc/crewAI,5,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
bmad-code-org/BMAD-METHOD,289,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
bottlepy/bottle,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
dotnet/runtime,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
circleci/circleci-docs,5,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
addyosmani/agent-skills,25,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
apache/flink,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
apache/cassandra,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
apache/dubbo,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
apache/spark,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
apache/pulsar,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
apache/httpd,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
appwrite/appwrite,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
astral-sh/uv,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
astral-sh/ruff,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
argoproj/argo-cd,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
axios/axios,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
Kong/insomnia,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
Leonxlnx/taste-skill,26,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
NousResearch/hermes-agent,302,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
MemPalace/mempalace,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
JuliusBrussee/caveman,24,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
abhigyanpatwari/GitNexus,21,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
SeleniumHQ/selenium,8,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
Yeachan-Heo/oh-my-claudecode,93,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
aio-libs/aiohttp,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
affaan-m/ECC,804,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
angular/angular,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
algolia/algoliasearch-client-javascript,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
HKUDS/CLI-Anything,145,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
HKUDS/nanobot,16,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
Hmbown/CodeWhale,12,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
JetBrains/kotlin,19,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
ChromeDevTools/chrome-devtools-mcp,7,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
Egonex-AI/Understand-Anything,14,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
chroma-core/chroma,4,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
jesseduffield/lazydocker,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
grafana/tempo,3,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
google/benchmark,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
hasura/graphql-engine,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
harvester/harvester,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
jestjs/jest,14,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
jesseduffield/lazygit,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
fluxcd/flux2,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
garrytan/gstack,64,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
git/git,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
fastapi/fastapi,4,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
external-secrets/external-secrets,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
electron/electron,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
ollama/ollama,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
nexu-io/open-design,618,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
mvanhorn/last30days-skill,7,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
neovim/neovim,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
multica-ai/multica,25,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
mongodb/mongo,7,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
mongodb/mongo-python-driver,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
multica-ai/andrej-karpathy-skills,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
moby/moby,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
mochajs/mocha,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
mattpocock/skills,83,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
meilisearch/meilisearch,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
mem0ai/mem0,67,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
micronaut-projects/micronaut-core,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
microsoft/TypeScript,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
microsoft/playwright,6,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
kubernetes/kubernetes,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
kyverno/kyverno,1,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
mattermost/mattermost,4,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
langflow-ai/langflow,2,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
facebook/jest,14,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
facebook/react,9,0.2848297213622291,0.0,0.04975124378109453,0.0002462932860450226,0.17333333333333334,0.0,0.0,0.0002462932860450226,0.0
